word,count
원이래요,318
보기도,317
졌구요,317
답은,317
되시고,317
다도,317
과속을,317
차네요,317
듣는,317
따지,317
회차,317
놀이,317
내렸는데,317
정성적으로,317
불꽃,317
느꼈습니다,317
개발,317
피의,317
블랙바스,317
쳤습니다,317
본다면,317
하반신,317
역으로,317
선수,317
과태로,317
크레인,317
식을,316
이로,316
세우지,316
만원입니다,316
시민,316
요철을,316
저로서는,316
문전,316
어렵다고,316
받죠,316
필요하고요,316
년째,316
북한,316
주세요라고,316
주는데요,316
튀어나왔다,316
넘고,316
정상들,316
밀리는,316
중앙분리대가,316
넓어서,316
기름이,316
하길래,316
빌라,316
바뀌지,315
생명,315
당하는,315
파시,315
달려옵니다,315
웃는,315
과실비를,315
넣어야,315
우리를,315
치지,315
워낙,315
요의,315
앞으로의,315
배워서,315
어떤게,315
전부가,315
빠져나가야,315
어나,315
소송의,315
썼을,315
노력해,315
후에는,315
개정,315
부과할,315
말인지,315
뭐뭐,315
운전하지,315
이렇게만,314
해준다,314
놀랄,314
구상,314
이끈,314
만나요,314
방에서,314
아버님은,314
넘습니다,314
가겠어요,314
전선,314
했냐,314
무엇이,314
멧돼지,314
잘못됐으니까,314
하나에요,314
판결로,314
올라옵니다,314
지구대,314
차량번호,314
쓰셨어요,313
차가워,313
케이스,313
차세대,313
반짝,313
관심을,313
과학,313
국내,313
앞에서는,313
주체,313
추월은,313
반성하고,313
가족의,313
막힐,313
분과,313
보냅니다,313
답변서,313
경찰서가,313
고속도로가,313
일어나요,313
보였을까,313
고어,313
볼게,313
죄송하다고,313
사주,313
받겠습니다,313
움직이기,313
데이터가,313
요쪽은,313
어휴,313
천만원의,312
운전자들의,312
어네,312
선비의,312
아역,312
오버,312
세상이,312
화면,312
동의를,312
크로스,312
인터뷰,312
등에서,312
창업,312
주셨는데,312
돌아가는데,312
배차,312
왕국,312
도와줄,312
이어졌습니다,312
주셨네요,312
지나쳐,312
돼야지,312
오고요,312
손해보면서,312
않았대요,312
치야,311
였죠,311
틀리게,311
사회를,311
여러분들께서,311
않대요,311
가격,311
조심히,311
이찬,311
반을,311
진행해,311
그동안의,311
판사를,311
냈다,311
하시죠,311
들어가려,311
편이에요,311
커버입니다,311
아버지는,311
기본이,311
빠지네요,311
나왔다는,311
죽는,311
껌은,311
전기차,311
대법원까지,311
내렸을,310
차량용,310
받나요,310
느린,310
답답하죠,310
시티,310
때의,310
합의금이,310
확인하는,310
어디지,310
정지를,310
났으며,310
없었다는,310
양도,310
개판,310
자기의,310
팜에,310
쓰잖아요,310
문제될,310
관리하는,310
돌아가고,310
올리면,310
기억을,310
친구랑,310
수술을,310
과실에,310
이유도,310
산지,310
요거보다,310
어씨,310
몇일까요,310
입이,310
신차,310
늦어,309
오릅니다,309
익혀,309
레서,309
일으키고,309
버텨,309
뒤는,309
이예요,309
해봅니다,309
힘들고,309
조수,309
안이,309
군대,309
저희의,309
생짜,309
끝났나요,309
지식,309
않네,309
헷갈려서,309
지내,309
언덕,309
위험하니까,309
말하고,309
봤대요,309
줄였어요,309
전국에,309
벗어나서,309
여기에서요,309
빨간색,309
애를,309
꼼짝,308
밑에는,308
되실,308
광주,308
지나갔습니다,308
해당됩니다,308
미로,308
불안해서,308
않긴,308
같진,308
라는거,308
돼야죠,308
이빨,308
이들은,308
인정된다,308
얘야,308
책임보험밖에,308
넣자,308
변경이,308
않지,308
쓸까,308
신경을,308
자기를,308
가거나,308
당시는,308
걸쳐서,308
의견대로,308
줬어,308
접수하고,308
블박차에도,308
몰랐을,308
후발,308
커버가,308
있죠네,307
가능해요,307
찾아가서,307
두면,307
지나가도,307
인적사항,307
손보,307
멈춰야지,307
올라와,307
신경쓰지,307
정산,307
정답이,307
걸어온,307
하늘이,307
시대의,307
심도,307
안된데요,307
하고는,307
들어가려다가,307
무한,307
궁금해집니다,307
차선에서,307
출발할때,307
운전자보면,307
내용으로,307
백만,307
아기는,307
신속하게,307
삐딱선,307
상대한테,307
찾습니다,307
판매,307
상태를,307
느낀,307
주시기,306
도시로,306
그것때문에,306
값을,306
갈지,306
문장,306
필요하겠습니까,306
버거,306
수분,306
소토,306
말씀하셨어요,306
넘어갔다,306
차피,306
좋겠다는,306
순찰차,306
테스트,306
건너가는,306
들었다는,306
아니어야,306
고무,306
고장난,306
빨랐으면,306
유지하고,306
분쟁,306
쭉쭉,306
없거든요,306
갔었는데,306
안나와요,305
삼아,305
스러운,305
쪽만,305
유리한,305
잡으신,305
배경은,305
나을,305
막혀서,305
욕이,305
본거,305
종결,305
없든,305
자무시,305
통증이,305
죽지,305
대문,305
약속,305
미숙,305
비슷하죠,305
동료,305
되는거구요,305
못하,305
정도입니다,305
아니나,305
따라가는,305
민지,305
아니거든요,305
거서,305
있다는게,305
영어로,305
경찰서로,305
일어났을까요,304
때보다,304
숨을,304
끝으로,304
맡고,304
갇혀,304
고속도로에서는,304
들어가구요,304
상식이,304
제조,304
떼고,304
변경은,304
가시를,304
오토바이에서,304
협의,304
한가지,304
로드뷰를,304
우회전이,304
책임져,304
결정문,304
청구하세요,304
파실,303
가래,303
기본적인,303
가기로,303
오자,303
크잖아요,303
직원의,303
얘기하니까,303
표현이,303
어구,303
차례예요,303
꺼지는,303
만원대,303
듣지,303
오른쪽에는,303
시다,303
토바이가,303
가야돼,303
과감하게,303
주도로,303
가셨어요,303
떨어지죠,303
멈추라고,303
센서,303
서론,302
석을,302
뽑고,302
도와주는,302
급지,302
카라,302
보려,302
경찰서에서는,302
세대가,302
다던가,302
타이,302
물리,302
장애를,302
고양이가,302
나온다고,302
부의,302
그랜저,302
빵만,302
황새,302
봤고요,302
마이,302
건너편에서,302
받아들이지,302
겁을,302
데까지,302
못하니까,302
뭐래,302
저촉,302
점이에요,302
원동기,302
모닝,302
사정을,301
키에,301
달려오고,301
적고,301
겸용,301
스토리,301
다리에,301
위자료가,301
있었군요,301
가구,301
뜨려면,301
누구든지,301
가능성을,301
친구들이,301
처벌받아야,301
차값이,301
자세,301
이해를,301
있어야죠,301
내리막길에서,301
버티고,301
겁니다네,301
소리에요,301
아프면,301
회전하는데,301
자동차상에,301
폭행으로,301
바꾸는,300
볼수,300
건설,300
대해서만,300
역주행을,300
노선,300
타면서,300
만만해,300
개선,300
약을,300
구하고,300
자에게,300
올렸는데,300
뭐랑,300
보호구역에,300
넣습니다,300
업체에서,300
습도가,300
그쪽이,300
설명하고,300
저속,300
서면,300
뉴스에서,300
조사할,300
나가니까,300
하셨잖아요,300
우아,300
주나,300
그러니까이,300
간단하게,300
아니다가,300
받는지,300
적당히,300
서원,300
안개가,300
비례,300
요쪽에서,300
누굴,300
신호수가,300
조름,300
보조참가,299
분들에게,299
올라간,299
있겠다는,299
아니란,299
깔아,299
시켰어요,299
먹기,299
딸을,299
조회,299
승용차의,299
제주,299
아십니까,299
주의를,299
초부터,299
잘못했네,299
점포,299
터져,299
되거든,299
가서요,299
내줘요,299
밀린,299
실선을,299
있겠구나,299
말해요,299
빠지게,299
부담스럽죠,299
미조치,299
쉬는,299
혼자라도,299
사람보다,299
모르시는,298
이용,298
줄로,298
황색을,298
주차할,298
포항,298
신고하지,298
그동안에,298
돌아가서,298
만원씩,298
직진대,298
했지만은,298
모두다,298
승객의,298
좋았을텐데,297
촛불,297
빨랐던,297
들어오세요,297
행위를,297
플래그,297
골목으로,297
자전거와,297
대응을,297
관해서,297
제출한,297
표는,297
좋겠네요,297
원고는,297
감사의,297
심어,297
제차가,297
떠나,297
위반도,297
지나요,297
썬팅을,297
보겠다,297
영성은,297
사야,297
지급한,297
계산,297
선비는,297
나쁘죠,296
나서도,296
행보도,296
쪽에는,296
전으로,296
그렇고요,296
무보험,296
묻자,296
물어야,296
카이,296
둘중,296
근처로,296
요정,296
되냐면,296
책임져라,296
살피는,296
줬을,296
할머니는,296
놀라게,296
나온게,296
상으론,296
본다고,296
보인답니다,296
걸어요,296
바뀌는데,296
흔들림이,296
제아,296
실익이,296
중일,295
생기는,295
내역이,295
심을,295
나두,295
기간에,295
비오는,295
발은,295
어치,295
주시,295
설정,295
가드,295
것인데,295
팀에서,295
빠르진,295
판단합니다,295
확정된,295
향수,295
째깍,295
움직여서,295
잡았다,294
가겠다,294
상식에,294
불만이,294
온도,294
마찬가지에요,294
작아서,294
그렇,294
써있어요,294
베가,294
쌩쌩,294
견적이,294
생각하죠,294
시쯤,294
안되고요,294
비싸,294
빠져나가는,294
위원회,294
되겠구요,294
직진이,294
움직이니까,294
인정되면,294
계기로,294
우회전하기,294
사연을,294
큰차,294
너무도,294
뺑글뺑글,294
동일,293
모르겠어,293
보이저,293
가시리,293
한번은,293
켰습니다,293
자라고,293
무단횡단자와,293
왔어야,293
자구요,293
미운,293
본서,293
도심,293
합의금도,293
다실,293
노력하고,293
주일,293
맞으며,293
셨어요,293
맞다고,293
전는,293
다니,293
변호사들이,293
경미한,293
발짝,293
지금까지는,293
그랬다고,292
상관,292
글입니다,292
구해서,292
벌려,292
전북,292
만원은,292
우려,292
다닌다,292
다치는,292
사시는,292
주겠죠,292
퍼센트를,292
벗으,292
심하다,292
차와의,292
정상도,292
보자고,292
출동한,292
내비,292
전세,292
지나갔다,292
얻나요,292
조심했었어야지,292
키면서,292
였나요,291
우선이,291
선언,291
런데,291
확인하기,291
직진해서,291
성을,291
상도,291
들으신,291
보토,291
외국에서,291
눌러서,291
모자는,291
소프트,291
토너,291
편을,291
사람이나,291
블랙박스에는,291
났다면,291
처리될,291
태도가,291
안했구요,291
민원을,291
무엇,290
급격하게,290
생각한다,290
골로,290
정선에,290
일부로,290
하실장,290
받았죠,290
받자,290
않는게,290
직진은,290
연세드신,290
예외적으로,290
싸우고,290
에그,290
주장은,290
습관이,290
사실확인원,290
카고트럭,290
뒤에서는,290
어제도,290
고민이,290
지나가네요,290
다니는데,290
낸다,290
정지가,290
분심위에서,290
다쳤어,290
야광,290
딱딱,289
규정,289
일어나고,289
보도에,289
양방향,289
요렇게요,289
때려요,289
포터,289
만을,289
저토록,289
진정한,289
어디는,289
지자체에서,289
어떤가,289
갑작,289
들어가고요,289
되었을까요,289
정도밖에,289
정도죠,289
발라,289
있다네요,289
간게,289
나가는데요,289
이어폰,289
서울시,289
거울에,289
교차에,289
신문,289
부러지고,289
음주는,289
오든,289
다름,289
베어,289
어떻게든,289
다툼,289
피하니까,288
없음으로,288
이렇게나,288
나겠죠,288
비율은,288
이브,288
가을,288
했거나,288
여러분들에게는,288
그러실,288
사람인데,288
글에,288
그림은,288
않았나요,288
한동안,288
합의금은,288
나가기,288
뒷부분,288
플러거처럼,288
브레게,288
신고했는데,288
열다가,288
주인한테,288
앞장,288
답답해요,288
가방을,288
통영,287
폭행이,287
벽에,287
통행방법,287
정도라고,287
잘했어요,287
취미,287
소식,287
사고까지,287
백번,287
의식,287
밟는,287
드리려고,287
마지막까지,287
조사하고,287
거란,287
싶다고,287
치우고,287
감히,287
블박가,287
조합법,287
정찰에,287
그것까지,287
사과를,287
되었으면,287
타실,287
쳤을,286
조합해,286
된것,286
세까지,286
내비게이션,286
지키면,286
들었고,286
경차로,286
달려올,286
아래서,286
생각하시죠,286
배는,286
끊어진,286
관광,286
헬멧은,286
신중하게,286
요정도,286
느끼는,286
받았을까요,286
협박이,286
터가,286
사람이야,286
경사,286
칭찬,286
심은,286
촉감,286
안도,286
년이면,286
어머님께서,286
교통서,286
침범으로,286
주차장으로,285
본인한테,285
바뀌었네,285
놓은거,285
미쳤어요,285
않겠어,285
근래,285
님도,285
차례가,285
처리합니다,285
첫차가,285
차비,285
다니다가,285
제보합니다,285
두세요,285
칼을,285
신호등도,285
올렸던,285
있냐면,285
누구의,285
만들면,285
추월을,285
터는,285
시작했어요,285
잡게,285
나처럼,285
인턴,285
멈추려,285
횡단도,285
시기가,285
말씀하시네요,285
상향등을,285
키포드,285
원본이,285
자동차보험만,284
얼마만에,284
내기,284
앞만,284
병원이,284
경찰청이,284
믿는,284
시작해,284
고등학교,284
거치고,284
가보니까,284
보겠습니까,284
지켰다,284
햇죠,284
뭐한,284
심각한,284
땡큐,284
범죄를,284
멈추거나,284
주셨으면,284
그러더라구요,284
켰을,284
식물이,284
여러개,284
끼워,284
전까지는,284
유모차,284
진행이,284
항소하면,284
중앙분리,284
백대빵이라는,284
기뻐도,284
보행자들,284
선택일까요,284
민사성,283
위치에,283
돌자,283
사회의,283
신청했어요,283
빼고요,283
쓰던,283
탭의,283
오랜,283
덕에,283
광각,283
어미,283
당하지,283
잡힌,283
반응이,283
구역에,283
찾아볼,283
행동을,283
철회,283
할지도,283
의견이십니까,283
욕한,283
여기네,283
중심으로,282
내려고,282
승질,282
제목,282
생명을,282
펫퍼스,282
촬영은,282
들어왔는데요,282
있단,282
시선,282
사람에,282
공유,282
차에요,282
적용될,282
편한,282
